genetic;length;mass;exercise;smoking;alcohol;sugar;lifespan
80.0;187.0;70.0;3.0;9.0;4.0;3;96
83.0;181.0;80.0;2.0;11.0;7.0;4;79
76.0;161.0;66.0;2.0;5.0;7.0;3;79
84.0;173.0;70.0;2.0;11.0;9.0;4;71
79.0;185.0;85.0;1.0;3.0;8.0;4;65
81.0;192.0;79.0;2.0;9.0;7.0;3;78
80.0;190.0;74.0;1.0;1.0;5.0;2;86
83.0;197.0;85.0;1.0;21.0;9.0;3;66
84.0;189.0;67.0;2.0;1.0;8.0;2;90
78.0;171.0;81.0;2.0;16.0;9.0;1;68
82.0;168.0;93.0;2.0;6.0;6.0;2;83
80.0;191.0;65.0;1.0;1.0;7.0;1;84
81.0;167.0;67.0;1.0;13.0;5.0;1;78
79.0;194.0;70.0;2.0;15.0;7.0;3;74
81.0;164.0;90.0;1.0;5.0;7.0;2;72
80.0;189.0;84.0;2.0;14.0;8.0;2;71
79.0;192.0;74.0;1.0;12.0;9.0;1;68
81.0;174.0;83.0;1.0;2.0;9.0;2;74
82.0;178.0;96.0;1.0;10.0;6.0;3;68
78.0;172.0;85.0;2.0;16.0;7.0;3;66
78.0;175.0;101.0;0.0;19.0;1.0;2;55
81.0;163.0;70.0;1.0;18.0;5.0;1;66
79.0;205.0;63.0;1.0;10.0;7.0;1;83
78.0;173.0;76.0;1.0;4.0;6.0;1;80
80.0;163.0;90.0;1.0;17.0;1.0;3;58
80.0;166.0;69.0;1.0;7.0;5.0;3;72
80.0;166.0;72.0;1.0;5.0;0.0;4;74
78.0;182.0;61.0;1.0;16.0;8.0;2;67
82.0;202.0;89.0;1.0;6.0;9.0;2;79
78.0;180.0;75.0;0.0;2.0;5.0;3;66
82.0;185.0;72.0;4.0;18.0;6.0;1;97
78.0;189.0;88.0;2.0;20.0;6.0;2;70
80.0;198.0;88.0;1.0;12.0;7.0;3;67
80.0;189.0;79.0;1.0;3.0;2.0;1;80
83.0;186.0;97.0;2.0;15.0;7.0;1;82
83.0;190.0;61.0;2.0;0.0;6.0;2;97
79.0;189.0;69.0;1.0;18.0;1.0;3;67
80.0;161.0;79.0;3.0;16.0;1.0;4;81
80.0;187.0;99.0;1.0;8.0;2.0;3;69
79.0;199.0;72.0;3.0;9.0;9.0;3;84
79.0;196.0;75.0;2.0;5.0;3.0;2;88
81.0;163.0;71.0;0.0;21.0;3.0;3;55
78.0;165.0;84.0;1.0;20.0;8.0;1;58
82.0;189.0;64.0;3.0;17.0;9.0;3;84
79.0;198.0;62.0;2.0;2.0;8.0;4;80
82.0;176.0;79.0;1.0;2.0;3.0;3;75
79.0;175.0;99.0;1.0;10.0;3.0;1;69
81.0;162.0;63.0;3.0;7.0;7.0;1;97
78.0;214.0;65.0;1.0;15.0;6.0;3;66
79.0;203.0;67.0;2.0;22.0;6.0;2;78
81.0;193.0;85.0;1.0;3.0;8.0;5;69
78.0;174.0;71.0;1.0;17.0;5.0;2;66
81.0;183.0;69.0;3.0;4.0;8.0;3;91
80.0;183.0;84.0;1.0;7.0;5.0;3;71
79.0;192.0;94.0;1.0;16.0;2.0;1;65
82.0;175.0;78.0;1.0;6.0;4.0;2;77
79.0;191.0;77.0;2.0;22.0;6.0;2;76
81.0;191.0;78.0;1.0;11.0;6.0;2;72
83.0;204.0;63.0;3.0;4.0;8.0;3;94
81.0;196.0;67.0;2.0;20.0;1.0;2;78
80.0;162.0;86.0;1.0;5.0;7.0;2;70
78.0;208.0;84.0;1.0;2.0;8.0;5;69
82.0;203.0;73.0;1.0;1.0;1.0;3;83
76.0;173.0;92.0;1.0;1.0;9.0;3;69
82.0;184.0;90.0;3.0;1.0;9.0;3;95
81.0;200.0;83.0;2.0;0.0;8.0;2;88
79.0;189.0;92.0;2.0;20.0;8.0;3;62
81.0;178.0;73.0;1.0;0.0;8.0;3;76
79.0;165.0;86.0;1.0;14.0;7.0;1;67
81.0;177.0;82.0;2.0;2.0;5.0;3;81
79.0;183.0;98.0;3.0;16.0;6.0;3;78
76.0;185.0;97.0;2.0;20.0;0.0;4;62
81.0;178.0;65.0;1.0;9.0;9.0;1;75
78.0;201.0;88.0;3.0;2.0;8.0;1;93
83.0;161.0;79.0;3.0;11.0;4.0;2;94
78.0;173.0;88.0;0.0;0.0;6.0;1;70
81.0;188.0;77.0;1.0;18.0;9.0;2;60
77.0;191.0;69.0;2.0;16.0;8.0;2;71
79.0;173.0;84.0;3.0;16.0;2.0;2;89
82.0;207.0;73.0;2.0;15.0;6.0;2;83
78.0;203.0;63.0;1.0;14.0;7.0;2;72
81.0;202.0;66.0;3.0;19.0;8.0;3;80
82.0;203.0;81.0;3.0;4.0;9.0;4;87
81.0;165.0;83.0;1.0;11.0;7.0;5;57
79.0;178.0;61.0;2.0;18.0;5.0;5;70
81.0;185.0;66.0;2.0;2.0;7.0;2;91
80.0;188.0;64.0;1.0;16.0;3.0;2;66
81.0;158.0;85.0;1.0;6.0;7.0;3;67
79.0;194.0;68.0;1.0;20.0;8.0;3;60
78.0;189.0;85.0;0.0;3.0;9.0;4;60
76.0;198.0;71.0;1.0;12.0;7.0;1;72
83.0;182.0;84.0;1.0;1.0;4.0;2;87
78.0;191.0;94.0;1.0;16.0;7.0;3;61
81.0;194.0;81.0;0.0;13.0;3.0;2;69
81.0;173.0;69.0;1.0;12.0;5.0;5;61
81.0;185.0;61.0;1.0;7.0;9.0;1;81
77.0;179.0;65.0;1.0;11.0;4.0;3;71
79.0;172.0;74.0;1.0;0.0;7.0;1;75
79.0;182.0;65.0;1.0;4.0;7.0;2;78
78.0;205.0;94.0;1.0;5.0;9.0;1;78
79.0;183.0;64.0;1.0;1.0;6.0;2;75
80.0;179.0;73.0;3.0;2.0;6.0;1;104
80.0;202.0;86.0;2.0;10.0;6.0;1;89
80.0;198.0;72.0;2.0;17.0;1.0;1;81
82.0;171.0;82.0;3.0;16.0;8.0;2;80
82.0;174.0;100.0;2.0;14.0;4.0;2;76
77.0;179.0;80.0;1.0;21.0;5.0;2;65
79.0;192.0;66.0;2.0;18.0;3.0;2;77
79.0;186.0;76.0;2.0;9.0;8.0;2;79
79.0;180.0;68.0;1.0;17.0;8.0;2;67
81.0;193.0;63.0;2.0;3.0;9.0;5;80
79.0;205.0;76.0;3.0;15.0;6.0;2;91
79.0;200.0;87.0;0.0;0.0;8.0;2;69
80.0;176.0;64.0;2.0;22.0;6.0;1;73
80.0;177.0;63.0;2.0;13.0;6.0;2;82
80.0;170.0;63.0;2.0;5.0;4.0;3;83
78.0;183.0;66.0;1.0;21.0;8.0;2;62
76.0;192.0;65.0;2.0;0.0;7.0;2;89
79.0;183.0;62.0;3.0;15.0;5.0;2;88
84.0;188.0;79.0;2.0;18.0;7.0;3;76
78.0;165.0;78.0;2.0;11.0;9.0;2;77
78.0;179.0;90.0;2.0;2.0;9.0;3;75
80.0;184.0;98.0;3.0;12.0;6.0;2;87
80.0;199.0;92.0;1.0;19.0;9.0;4;55
76.0;176.0;108.0;1.0;1.0;7.0;3;64
80.0;198.0;70.0;3.0;20.0;6.0;3;86
79.0;185.0;95.0;0.0;1.0;3.0;3;70
79.0;193.0;93.0;2.0;11.0;8.0;2;74
81.0;159.0;84.0;1.0;2.0;6.0;2;71
80.0;180.0;82.0;1.0;6.0;8.0;2;70
81.0;163.0;71.0;1.0;22.0;7.0;1;61
81.0;160.0;68.0;2.0;20.0;2.0;2;74
81.0;195.0;61.0;2.0;10.0;8.0;3;82
79.0;170.0;72.0;1.0;16.0;6.0;2;61
79.0;185.0;67.0;2.0;9.0;0.0;1;86
79.0;180.0;79.0;1.0;2.0;8.0;3;74
78.0;201.0;95.0;1.0;14.0;8.0;1;68
79.0;195.0;91.0;2.0;5.0;2.0;2;92
83.0;207.0;66.0;2.0;3.0;5.0;3;89
80.0;178.0;61.0;1.0;7.0;7.0;2;73
79.0;171.0;84.0;3.0;5.0;8.0;3;90
79.0;172.0;80.0;2.0;2.0;5.0;3;82
80.0;163.0;101.0;3.0;18.0;5.0;3;73
80.0;182.0;65.0;1.0;0.0;0.0;4;84
81.0;199.0;76.0;3.0;1.0;3.0;3;98
82.0;204.0;70.0;1.0;10.0;9.0;2;80
80.0;168.0;68.0;2.0;8.0;3.0;1;89
78.0;180.0;79.0;1.0;8.0;3.0;2;76
82.0;163.0;80.0;2.0;12.0;3.0;3;77
81.0;184.0;81.0;2.0;0.0;5.0;3;86
79.0;196.0;69.0;1.0;20.0;8.0;2;65
81.0;188.0;65.0;0.0;2.0;7.0;2;75
80.0;191.0;86.0;3.0;4.0;9.0;5;83
81.0;170.0;82.0;0.0;1.0;6.0;3;65
79.0;184.0;67.0;3.0;21.0;7.0;1;84
80.0;169.0;82.0;2.0;6.0;4.0;2;79
83.0;182.0;108.0;3.0;13.0;3.0;3;79
79.0;168.0;61.0;2.0;5.0;8.0;3;77
80.0;178.0;84.0;2.0;6.0;8.0;2;76
81.0;194.0;86.0;1.0;0.0;0.0;2;87
81.0;172.0;82.0;1.0;19.0;5.0;1;65
81.0;198.0;67.0;3.0;1.0;7.0;2;97
80.0;179.0;82.0;2.0;13.0;3.0;2;79
78.0;184.0;93.0;0.0;11.0;1.0;2;66
79.0;180.0;67.0;1.0;22.0;0.0;1;70
79.0;193.0;69.0;1.0;7.0;6.0;2;77
78.0;188.0;91.0;0.0;3.0;1.0;2;69
78.0;186.0;71.0;1.0;16.0;7.0;1;71
78.0;202.0;92.0;1.0;19.0;1.0;4;63
79.0;198.0;101.0;2.0;16.0;7.0;1;78
80.0;189.0;99.0;2.0;1.0;1.0;3;82
78.0;185.0;72.0;1.0;0.0;8.0;3;76
78.0;190.0;90.0;3.0;1.0;8.0;3;88
81.0;156.0;97.0;2.0;13.0;10.0;3;69
80.0;195.0;96.0;1.0;1.0;7.0;4;76
81.0;175.0;81.0;2.0;6.0;10.0;3;79
82.0;200.0;92.0;1.0;6.0;9.0;2;74
82.0;187.0;85.0;1.0;17.0;6.0;3;59
79.0;175.0;76.0;3.0;1.0;6.0;2;94
82.0;186.0;64.0;3.0;0.0;6.0;2;100
77.0;172.0;76.0;1.0;4.0;7.0;2;68
81.0;192.0;78.0;1.0;4.0;7.0;4;68
78.0;169.0;90.0;2.0;19.0;2.0;4;66
79.0;214.0;61.0;2.0;5.0;7.0;2;83
79.0;186.0;64.0;2.0;18.0;8.0;2;72
81.0;179.0;70.0;1.0;16.0;6.0;2;73
82.0;177.0;84.0;3.0;3.0;7.0;3;87
79.0;196.0;80.0;3.0;22.0;9.0;4;71
78.0;183.0;84.0;1.0;17.0;4.0;2;65
80.0;183.0;62.0;1.0;8.0;9.0;2;77
82.0;206.0;68.0;0.0;1.0;0.0;4;76
77.0;164.0;90.0;2.0;14.0;4.0;2;68
78.0;184.0;63.0;0.0;14.0;5.0;2;64
82.0;172.0;70.0;2.0;0.0;7.0;3;85
80.0;189.0;95.0;2.0;13.0;4.0;4;72
79.0;162.0;61.0;1.0;12.0;3.0;4;68
82.0;183.0;97.0;2.0;9.0;7.0;3;80
80.0;186.0;96.0;1.0;3.0;1.0;2;76
80.0;196.0;67.0;2.0;3.0;4.0;4;83
79.0;181.0;75.0;1.0;11.0;1.0;2;70
80.0;177.0;67.0;2.0;9.0;5.0;2;83
83.0;180.0;95.0;1.0;10.0;9.0;3;62
81.0;198.0;82.0;2.0;22.0;8.0;3;74
81.0;174.0;76.0;2.0;0.0;2.0;1;92
82.0;185.0;91.0;1.0;1.0;7.0;2;81
82.0;182.0;101.0;1.0;12.0;6.0;4;63
80.0;187.0;67.0;1.0;5.0;8.0;2;71
76.0;170.0;67.0;1.0;17.0;4.0;1;63
81.0;170.0;82.0;3.0;11.0;9.0;4;75
78.0;188.0;79.0;1.0;0.0;9.0;2;77
83.0;188.0;78.0;1.0;15.0;5.0;2;73
82.0;193.0;74.0;1.0;12.0;8.0;2;71
79.0;177.0;60.0;1.0;18.0;5.0;3;66
82.0;197.0;91.0;2.0;7.0;9.0;4;73
79.0;201.0;94.0;3.0;0.0;6.0;1;99
82.0;160.0;97.0;1.0;9.0;3.0;4;59
81.0;171.0;88.0;1.0;5.0;7.0;3;65
82.0;190.0;111.0;2.0;4.0;8.0;2;76
80.0;155.0;72.0;2.0;17.0;6.0;4;62
83.0;196.0;81.0;1.0;3.0;8.0;3;74
81.0;169.0;76.0;2.0;15.0;4.0;1;75
81.0;187.0;67.0;0.0;4.0;6.0;2;73
80.0;201.0;73.0;1.0;21.0;4.0;4;64
82.0;186.0;87.0;1.0;17.0;9.0;2;70
78.0;189.0;88.0;3.0;22.0;6.0;2;84
78.0;189.0;76.0;1.0;19.0;2.0;3;63
80.0;174.0;99.0;1.0;10.0;1.0;3;70
81.0;158.0;80.0;0.0;11.0;3.0;3;60
80.0;196.0;63.0;0.0;0.0;1.0;4;76
79.0;179.0;84.0;1.0;3.0;6.0;3;71
81.0;192.0;87.0;2.0;4.0;5.0;2;87
83.0;202.0;71.0;1.0;8.0;4.0;3;76
78.0;177.0;82.0;1.0;16.0;5.0;2;61
77.0;183.0;95.0;3.0;4.0;2.0;5;84
79.0;201.0;84.0;2.0;17.0;8.0;2;72
80.0;168.0;77.0;2.0;9.0;6.0;2;81
81.0;170.0;63.0;3.0;0.0;7.0;1;99
80.0;184.0;85.0;1.0;8.0;7.0;2;75
81.0;183.0;94.0;3.0;9.0;9.0;2;82
80.0;214.0;82.0;1.0;13.0;9.0;3;69
77.0;204.0;70.0;2.0;11.0;8.0;2;78
80.0;199.0;85.0;1.0;6.0;7.0;3;76
79.0;189.0;89.0;3.0;5.0;9.0;1;89
83.0;183.0;71.0;2.0;13.0;8.0;4;75
76.0;191.0;101.0;1.0;0.0;9.0;2;69
80.0;174.0;93.0;3.0;20.0;2.0;1;80
78.0;184.0;64.0;1.0;15.0;7.0;3;64
80.0;176.0;81.0;1.0;12.0;6.0;2;67
80.0;200.0;81.0;2.0;3.0;7.0;3;84
80.0;186.0;66.0;1.0;6.0;6.0;4;68
82.0;179.0;63.0;2.0;11.0;6.0;1;86
83.0;183.0;83.0;1.0;20.0;8.0;3;66
81.0;158.0;74.0;1.0;12.0;8.0;3;64
81.0;190.0;67.0;1.0;21.0;7.0;1;66
82.0;203.0;68.0;1.0;5.0;2.0;2;90
80.0;172.0;71.0;1.0;16.0;1.0;3;69
80.0;177.0;107.0;2.0;4.0;5.0;3;80
78.0;204.0;75.0;1.0;20.0;3.0;3;70
80.0;188.0;97.0;2.0;0.0;6.0;3;79
81.0;186.0;85.0;1.0;11.0;7.0;2;69
82.0;203.0;87.0;2.0;1.0;2.0;2;93
82.0;178.0;60.0;1.0;14.0;5.0;3;70
78.0;186.0;96.0;2.0;14.0;7.0;1;71
80.0;189.0;75.0;2.0;0.0;6.0;1;88
79.0;179.0;64.0;2.0;5.0;3.0;2;89
80.0;204.0;99.0;2.0;6.0;6.0;2;87
81.0;184.0;68.0;2.0;1.0;5.0;3;87
82.0;177.0;100.0;2.0;11.0;1.0;1;82
79.0;205.0;62.0;3.0;12.0;5.0;1;98
82.0;177.0;86.0;1.0;14.0;6.0;3;69
79.0;199.0;84.0;3.0;7.0;0.0;2;102
78.0;179.0;67.0;1.0;3.0;2.0;4;72
82.0;170.0;66.0;1.0;6.0;9.0;3;69
79.0;198.0;85.0;1.0;0.0;7.0;2;80
80.0;181.0;69.0;2.0;10.0;8.0;3;78
79.0;172.0;64.0;1.0;10.0;3.0;2;75
81.0;192.0;89.0;1.0;21.0;10.0;2;63
82.0;180.0;89.0;1.0;10.0;8.0;2;73
81.0;187.0;83.0;1.0;7.0;3.0;2;76
79.0;185.0;95.0;2.0;5.0;9.0;1;84
80.0;161.0;65.0;2.0;21.0;9.0;3;66
80.0;177.0;79.0;2.0;1.0;5.0;3;87
81.0;160.0;76.0;1.0;11.0;8.0;3;65
78.0;178.0;87.0;1.0;17.0;7.0;3;57
81.0;180.0;74.0;0.0;0.0;2.0;4;71
78.0;176.0;93.0;1.0;13.0;9.0;3;60
82.0;204.0;111.0;3.0;3.0;8.0;4;85
80.0;163.0;85.0;2.0;11.0;7.0;2;75
80.0;186.0;110.0;1.0;10.0;1.0;3;71
81.0;200.0;91.0;1.0;0.0;5.0;2;81
80.0;198.0;71.0;1.0;9.0;9.0;2;77
82.0;211.0;97.0;2.0;19.0;2.0;2;77
82.0;183.0;76.0;1.0;2.0;6.0;2;81
80.0;175.0;75.0;2.0;1.0;6.0;5;79
81.0;181.0;80.0;2.0;3.0;4.0;3;82
81.0;190.0;70.0;2.0;16.0;9.0;1;83
78.0;175.0;87.0;2.0;9.0;3.0;3;74
81.0;172.0;61.0;3.0;7.0;7.0;1;97
79.0;170.0;86.0;1.0;4.0;6.0;2;71
79.0;193.0;78.0;2.0;13.0;4.0;2;84
84.0;184.0;85.0;3.0;21.0;6.0;1;85
81.0;185.0;86.0;2.0;5.0;5.0;1;90
81.0;192.0;82.0;1.0;8.0;5.0;3;69
80.0;184.0;106.0;0.0;7.0;6.0;2;63
80.0;199.0;66.0;2.0;16.0;7.0;3;76
82.0;196.0;63.0;1.0;20.0;5.0;1;70
79.0;181.0;93.0;1.0;8.0;6.0;3;62
80.0;187.0;77.0;3.0;6.0;4.0;4;93
76.0;185.0;86.0;3.0;21.0;7.0;2;79
81.0;180.0;82.0;1.0;0.0;7.0;3;77
82.0;189.0;81.0;2.0;11.0;7.0;4;71
83.0;187.0;64.0;1.0;22.0;7.0;3;64
81.0;180.0;96.0;1.0;10.0;6.0;3;65
81.0;179.0;71.0;1.0;5.0;6.0;3;77
79.0;165.0;61.0;1.0;3.0;3.0;2;80
80.0;188.0;90.0;1.0;5.0;4.0;2;79
81.0;199.0;72.0;3.0;3.0;1.0;3;101
80.0;193.0;63.0;1.0;10.0;7.0;4;69
80.0;166.0;70.0;1.0;0.0;5.0;3;75
81.0;202.0;70.0;3.0;18.0;5.0;1;91
77.0;159.0;79.0;1.0;16.0;7.0;2;61
80.0;177.0;77.0;3.0;9.0;1.0;2;91
80.0;182.0;62.0;1.0;0.0;8.0;2;79
82.0;188.0;76.0;2.0;1.0;8.0;4;87
79.0;203.0;76.0;2.0;21.0;1.0;3;75
79.0;173.0;75.0;1.0;16.0;7.0;3;60
79.0;188.0;71.0;1.0;16.0;9.0;3;60
79.0;167.0;81.0;1.0;1.0;0.0;3;80
80.0;170.0;97.0;1.0;16.0;3.0;3;65
80.0;189.0;80.0;0.0;3.0;7.0;2;68
81.0;177.0;102.0;1.0;18.0;1.0;5;59
79.0;158.0;84.0;3.0;3.0;8.0;3;84
83.0;188.0;62.0;2.0;20.0;4.0;1;83
79.0;190.0;76.0;2.0;11.0;9.0;2;81
79.0;197.0;89.0;1.0;13.0;9.0;2;64
77.0;199.0;78.0;1.0;4.0;9.0;2;75
80.0;174.0;70.0;2.0;22.0;7.0;2;69
80.0;195.0;64.0;1.0;0.0;0.0;3;83
79.0;169.0;79.0;1.0;17.0;8.0;4;49
81.0;177.0;81.0;1.0;18.0;3.0;2;69
81.0;187.0;71.0;2.0;9.0;6.0;5;80
81.0;173.0;81.0;2.0;19.0;2.0;2;71
79.0;206.0;87.0;2.0;3.0;9.0;2;87
81.0;192.0;82.0;3.0;11.0;9.0;2;86
81.0;179.0;86.0;1.0;13.0;3.0;1;72
77.0;196.0;83.0;2.0;12.0;7.0;3;73
78.0;174.0;97.0;2.0;12.0;9.0;3;73
79.0;184.0;82.0;1.0;19.0;8.0;1;61
79.0;158.0;75.0;3.0;8.0;9.0;2;82
81.0;182.0;77.0;1.0;0.0;2.0;2;83
81.0;165.0;71.0;1.0;10.0;9.0;2;67
79.0;170.0;76.0;3.0;1.0;6.0;3;95
78.0;212.0;89.0;1.0;20.0;6.0;1;64
81.0;196.0;112.0;2.0;0.0;7.0;4;80
79.0;176.0;87.0;1.0;12.0;9.0;3;56
78.0;186.0;91.0;2.0;1.0;3.0;2;86
81.0;192.0;75.0;3.0;0.0;7.0;4;91
79.0;184.0;74.0;2.0;6.0;7.0;3;81
77.0;183.0;76.0;1.0;0.0;9.0;3;72
82.0;202.0;86.0;1.0;10.0;8.0;2;68
79.0;195.0;89.0;1.0;1.0;6.0;3;69
80.0;165.0;93.0;1.0;18.0;6.0;3;58
80.0;178.0;104.0;2.0;6.0;9.0;1;81
80.0;165.0;74.0;2.0;10.0;9.0;2;76
78.0;192.0;64.0;1.0;12.0;6.0;4;70
83.0;164.0;71.0;2.0;4.0;8.0;3;77
79.0;204.0;64.0;2.0;6.0;5.0;3;87
81.0;191.0;81.0;1.0;3.0;7.0;2;79
79.0;198.0;77.0;1.0;6.0;10.0;3;70
79.0;201.0;89.0;1.0;16.0;5.0;3;66
80.0;171.0;93.0;1.0;17.0;0.0;3;67
79.0;184.0;84.0;2.0;6.0;4.0;4;78
77.0;186.0;65.0;2.0;19.0;3.0;3;72
79.0;162.0;72.0;1.0;16.0;3.0;3;62
80.0;189.0;84.0;1.0;1.0;5.0;2;80
79.0;177.0;98.0;1.0;1.0;6.0;2;78
80.0;188.0;73.0;3.0;0.0;7.0;2;95
81.0;204.0;67.0;1.0;18.0;8.0;4;61
79.0;172.0;72.0;3.0;15.0;5.0;1;90
78.0;193.0;96.0;3.0;7.0;8.0;2;88
83.0;177.0;81.0;2.0;7.0;3.0;2;91
81.0;173.0;73.0;1.0;0.0;4.0;1;83
78.0;174.0;83.0;2.0;22.0;6.0;3;69
78.0;182.0;84.0;2.0;7.0;7.0;1;80
81.0;188.0;81.0;3.0;11.0;6.0;2;90
80.0;171.0;87.0;1.0;16.0;7.0;2;64
79.0;199.0;94.0;2.0;1.0;9.0;4;84
78.0;192.0;76.0;0.0;22.0;9.0;3;49
80.0;190.0;93.0;1.0;16.0;7.0;3;63
79.0;181.0;75.0;1.0;12.0;3.0;1;79
82.0;189.0;92.0;2.0;16.0;3.0;2;83
80.0;181.0;87.0;3.0;15.0;0.0;1;95
81.0;163.0;98.0;1.0;9.0;6.0;2;65
79.0;154.0;61.0;3.0;9.0;2.0;2;91
80.0;170.0;61.0;0.0;8.0;8.0;3;64
81.0;171.0;73.0;2.0;18.0;7.0;2;75
76.0;200.0;79.0;1.0;14.0;7.0;4;57
81.0;210.0;79.0;2.0;16.0;5.0;2;79
78.0;193.0;65.0;2.0;13.0;4.0;3;80
79.0;188.0;65.0;2.0;6.0;9.0;3;80
81.0;198.0;81.0;1.0;16.0;6.0;3;66
80.0;205.0;72.0;2.0;4.0;9.0;3;80
81.0;194.0;79.0;1.0;1.0;2.0;4;77
80.0;179.0;87.0;3.0;13.0;3.0;1;88
81.0;178.0;85.0;1.0;9.0;0.0;2;75
79.0;213.0;92.0;1.0;1.0;7.0;2;77
80.0;182.0;103.0;1.0;17.0;9.0;2;62
78.0;199.0;62.0;3.0;18.0;4.0;1;91
81.0;177.0;75.0;3.0;20.0;8.0;2;83
82.0;185.0;79.0;0.0;13.0;7.0;3;63
80.0;189.0;64.0;2.0;8.0;1.0;2;93
78.0;185.0;77.0;1.0;0.0;2.0;3;82
81.0;198.0;63.0;2.0;5.0;2.0;3;91
82.0;199.0;94.0;3.0;9.0;1.0;2;95
82.0;201.0;91.0;2.0;21.0;4.0;3;74
80.0;167.0;63.0;2.0;6.0;7.0;3;81
80.0;184.0;66.0;2.0;1.0;3.0;3;88
81.0;176.0;84.0;2.0;13.0;9.0;2;76
82.0;177.0;101.0;1.0;2.0;6.0;3;77
82.0;202.0;72.0;2.0;21.0;3.0;2;85
77.0;170.0;84.0;2.0;18.0;6.0;3;68
78.0;159.0;67.0;2.0;19.0;7.0;2;68
80.0;206.0;76.0;1.0;2.0;6.0;2;83
80.0;184.0;65.0;3.0;1.0;4.0;2;107
81.0;178.0;75.0;2.0;1.0;6.0;3;91
81.0;197.0;68.0;1.0;21.0;5.0;2;68
80.0;192.0;67.0;1.0;12.0;4.0;2;77
79.0;174.0;92.0;3.0;12.0;4.0;4;74
77.0;193.0;87.0;1.0;18.0;1.0;2;68
83.0;181.0;75.0;3.0;1.0;9.0;4;92
76.0;184.0;99.0;4.0;17.0;0.0;3;86
80.0;179.0;63.0;1.0;9.0;8.0;2;71
82.0;182.0;71.0;0.0;9.0;8.0;3;64
83.0;176.0;66.0;2.0;3.0;7.0;2;91
78.0;199.0;73.0;3.0;1.0;6.0;2;94
79.0;197.0;76.0;3.0;17.0;8.0;3;83
81.0;168.0;71.0;3.0;1.0;9.0;2;93
77.0;211.0;75.0;1.0;12.0;7.0;2;67
81.0;155.0;60.0;2.0;12.0;9.0;1;74
79.0;184.0;76.0;1.0;5.0;8.0;1;78
81.0;173.0;112.0;1.0;11.0;6.0;3;58
79.0;185.0;85.0;1.0;20.0;7.0;3;55
82.0;186.0;111.0;2.0;11.0;6.0;2;78
79.0;170.0;91.0;2.0;0.0;8.0;1;86
81.0;190.0;65.0;1.0;9.0;6.0;3;72
80.0;178.0;73.0;2.0;0.0;9.0;1;86
80.0;189.0;79.0;1.0;5.0;0.0;1;86
79.0;195.0;73.0;1.0;0.0;7.0;2;79
80.0;174.0;92.0;2.0;15.0;9.0;4;63
79.0;187.0;91.0;1.0;14.0;2.0;1;74
78.0;186.0;98.0;1.0;1.0;9.0;2;70
83.0;178.0;69.0;2.0;8.0;5.0;3;85
78.0;171.0;63.0;2.0;9.0;1.0;2;82
84.0;180.0;87.0;1.0;22.0;6.0;2;64
77.0;174.0;62.0;1.0;0.0;5.0;3;73
81.0;189.0;89.0;1.0;11.0;6.0;4;68
78.0;159.0;84.0;2.0;5.0;9.0;2;75
82.0;177.0;102.0;2.0;14.0;9.0;1;75
81.0;185.0;63.0;1.0;16.0;0.0;1;77
80.0;172.0;97.0;2.0;19.0;7.0;3;61
83.0;172.0;64.0;1.0;12.0;9.0;1;71
81.0;191.0;85.0;1.0;0.0;6.0;3;78
83.0;175.0;87.0;1.0;2.0;9.0;3;76
78.0;187.0;81.0;1.0;19.0;8.0;2;56
82.0;188.0;81.0;2.0;4.0;1.0;2;90
81.0;194.0;79.0;2.0;11.0;7.0;2;78
80.0;196.0;80.0;2.0;16.0;1.0;3;79
80.0;208.0;85.0;1.0;9.0;7.0;3;70
79.0;205.0;75.0;1.0;8.0;7.0;1;78
80.0;200.0;83.0;4.0;0.0;5.0;1;110
82.0;179.0;93.0;2.0;9.0;9.0;3;76
79.0;172.0;75.0;1.0;15.0;4.0;3;66
78.0;187.0;102.0;2.0;9.0;3.0;3;80
80.0;187.0;72.0;3.0;2.0;1.0;2;105
82.0;175.0;100.0;1.0;0.0;8.0;1;73
79.0;207.0;80.0;3.0;1.0;3.0;2;105
79.0;183.0;92.0;1.0;1.0;7.0;2;71
80.0;179.0;69.0;2.0;13.0;5.0;2;77
78.0;189.0;82.0;1.0;9.0;7.0;3;67
82.0;200.0;75.0;3.0;10.0;1.0;2;100
78.0;198.0;79.0;2.0;3.0;4.0;3;85
80.0;187.0;96.0;1.0;20.0;8.0;2;60
80.0;170.0;73.0;1.0;8.0;8.0;1;77
79.0;173.0;83.0;2.0;3.0;1.0;1;85
79.0;201.0;68.0;0.0;0.0;7.0;3;71
81.0;166.0;61.0;2.0;18.0;8.0;3;73
80.0;180.0;80.0;1.0;0.0;4.0;3;75
79.0;186.0;86.0;1.0;21.0;8.0;4;52
82.0;186.0;68.0;2.0;0.0;3.0;2;99
81.0;197.0;71.0;1.0;20.0;9.0;2;61
80.0;179.0;69.0;2.0;20.0;9.0;1;70
80.0;198.0;63.0;1.0;20.0;8.0;4;63
80.0;166.0;78.0;1.0;12.0;3.0;2;71
80.0;176.0;94.0;1.0;1.0;4.0;1;81
79.0;192.0;86.0;3.0;20.0;6.0;1;80
83.0;192.0;102.0;1.0;1.0;7.0;2;76
80.0;176.0;74.0;2.0;0.0;7.0;3;82
81.0;187.0;62.0;2.0;5.0;9.0;2;82
